       time,     latitude,    longitude,depth,        mag,place
2021-12-09,28.5613,-17.8651,9,2.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5707,-17.8425,9,2.3,SW VILLA DE MAZO.ILP
2021-12-09,28.5594,-17.861,8,2.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5623,-17.8632,10,2.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5775,-17.8396,8,2.7,SW VILLA DE MAZO.ILP
2021-12-09,28.5665,-17.854,11,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5679,-17.8435,9,2.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5769,-17.8624,8,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5651,-17.8558,9,2.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5713,-17.863,11,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5705,-17.8559,9,2.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5622,-17.8433,9,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5726,-17.8635,8,2.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5701,-17.8601,9,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5676,-17.8512,9,2.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5728,-17.8481,9,2.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5661,-17.8603,9,2.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5655,-17.8486,10,2.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5687,-17.8561,8,2.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5721,-17.8487,9,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5727,-17.8484,9,2.6,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5669,-17.86,8,2.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5656,-17.8475,9,3.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5401,-17.856,10,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5738,-17.8418,9,2.7,SW VILLA DE MAZO.ILP
2021-12-09,28.5755,-17.8494,7,2.7,SW VILLA DE MAZO.ILP
2021-12-09,28.5726,-17.8626,9,3.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5731,-17.8464,8,2.6,SW VILLA DE MAZO.ILP
2021-12-09,28.5615,-17.8584,9,2.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.571,-17.8597,10,3.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5807,-17.8452,8,2.9,SW VILLA DE MAZO.ILP
2021-12-09,28.5685,-17.8538,9,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5728,-17.8521,9,3.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.567,-17.8539,8,2.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5583,-17.8663,8,2.6,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5689,-17.8583,9,2.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5593,-17.863,10,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.575,-17.8616,9,3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5796,-17.841,9,2.2,SW VILLA DE MAZO.ILP
2021-12-09,28.5721,-17.8471,9,2.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5647,-17.8488,10,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5778,-17.8622,9,2.2,S EL PASO.ILP
2021-12-09,28.57,-17.8538,9,3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5701,-17.8495,9,2.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5829,-17.8408,8,2.1,SW VILLA DE MAZO.ILP
2021-12-09,28.5695,-17.8428,9,2.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.575,-17.8523,8,2.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5678,-17.8539,9,2.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5589,-17.8594,9,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5731,-17.842,10,2.6,SW VILLA DE MAZO.ILP
2021-12-09,28.5786,-17.8609,8,2.9,S EL PASO.ILP
2021-12-09,28.5648,-17.8558,8,2.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5684,-17.8616,9,2.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5726,-17.8509,9,2.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5722,-17.8441,9,2.5,SW VILLA DE MAZO.ILP
2021-12-09,28.5562,-17.8548,10,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5633,-17.8527,10,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5609,-17.8625,9,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5675,-17.8716,10,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5563,-17.8564,10,2.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5626,-17.8624,10,2.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5581,-17.86,10,2.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5628,-17.8552,10,2.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5681,-17.8579,9,2.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5618,-17.8617,10,2.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5636,-17.8613,9,2.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5622,-17.8623,10,2.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5609,-17.859,10,2.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5608,-17.8589,9,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5639,-17.8528,10,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5682,-17.8584,9,2.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5588,-17.853,10,2.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5573,-17.853,10,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5519,-17.8636,10,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5654,-17.8608,8,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5655,-17.8474,10,1.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5604,-17.8435,10,2.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5704,-17.8494,9,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5679,-17.8504,9,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.579,-17.8502,7,1.8,SW VILLA DE MAZO.ILP
2021-12-09,28.5629,-17.84,10,2.5,NE FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5772,-17.8598,8,1.7,S EL PASO.ILP
2021-12-09,28.5714,-17.8487,9,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5666,-17.8347,10,2.8,SW VILLA DE MAZO.ILP
2021-12-09,28.5698,-17.8568,10,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5726,-17.8472,9,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5651,-17.8316,9,2.3,SW VILLA DE MAZO.ILP
2021-12-09,28.5696,-17.841,9,1.9,SW VILLA DE MAZO.ILP
2021-12-09,28.5698,-17.8581,8,1.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5671,-17.8394,10,2,NE FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5566,-17.8533,9,2.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5766,-17.8439,9,2.2,SW VILLA DE MAZO.ILP
2021-12-09,28.5665,-17.8348,10,2,SW VILLA DE MAZO.ILP
2021-12-09,28.565,-17.8319,10,2.1,SW VILLA DE MAZO.ILP
2021-12-09,28.5802,-17.8412,4,2.1,SW VILLA DE MAZO.ILP
2021-12-09,28.577,-17.845,9,2.2,SW VILLA DE MAZO.ILP
2021-12-09,28.5727,-17.8503,9,2.6,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.572,-17.8499,8,2.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5723,-17.8515,9,2.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5646,-17.848,10,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5742,-17.8495,9,2.6,SW VILLA DE MAZO.ILP
2021-12-09,28.5519,-17.8583,9,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5665,-17.8323,10,2.1,SW VILLA DE MAZO.ILP
2021-12-09,28.5716,-17.8531,9,2.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5709,-17.8534,9,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5726,-17.8506,9,2.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5718,-17.8561,9,1.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5604,-17.8544,10,2.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5581,-17.8527,10,2.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5755,-17.8622,9,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5696,-17.8567,10,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5595,-17.8509,9,2.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5715,-17.8619,8,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5754,-17.8619,9,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5724,-17.8462,11,2,SW VILLA DE MAZO.ILP
2021-12-09,28.573,-17.8528,9,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5749,-17.8628,9,2.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5763,-17.8678,9,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5707,-17.864,10,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5742,-17.8406,10,1.9,SW VILLA DE MAZO.ILP
2021-12-09,28.562,-17.8713,10,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5716,-17.8557,11,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5766,-17.8394,11,2.2,SW VILLA DE MAZO.ILP
2021-12-09,28.5764,-17.8591,8,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5573,-17.8544,10,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5778,-17.8531,8,2,SW VILLA DE MAZO.ILP
2021-12-09,28.5699,-17.8512,9,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5669,-17.8736,7,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5675,-17.8589,11,2.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.58,-17.8355,11,2.1,SW VILLA DE MAZO.ILP
2021-12-09,28.5445,-17.8656,8,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5695,-17.8587,10,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5699,-17.8483,9,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5713,-17.8597,8,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.57,-17.8682,8,2.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5741,-17.8599,9,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5647,-17.8514,9,2.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5615,-17.8541,9,2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5675,-17.8465,9,2.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5663,-17.8515,8,2.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5689,-17.8587,9,2.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5791,-17.8695,9,2.1,S EL PASO.ILP
2021-12-09,28.5659,-17.8801,9,2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5721,-17.8648,10,1.6,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5808,-17.8745,9,1.9,S EL PASO.ILP
2021-12-09,28.5782,-17.8844,8,1.8,S EL PASO.ILP
2021-12-09,28.5652,-17.8653,9,2.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5831,-17.879,8,1.7,S EL PASO.ILP
2021-12-09,28.5825,-17.8525,9,1.5,SE EL PASO.ILP
2021-12-09,28.5773,-17.8832,9,1.6,S EL PASO.ILP
2021-12-09,28.5867,-17.8759,10,1.6,S EL PASO.ILP
2021-12-09,28.5445,-17.8861,13,1.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5828,-17.8384,12,1.5,SW VILLA DE MAZO.ILP
2021-12-09,28.5641,-17.8918,11,1.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5686,-17.9166,10,1.5,S TAZACORTE.ILP
2021-12-09,28.5668,-17.8789,11,1.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5729,-17.8714,9,1.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5722,-17.8679,10,1.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5852,-17.8517,11,1.8,SE EL PASO.ILP
2021-12-09,28.5612,-17.8782,10,1.4,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5789,-17.8753,9,1.5,S EL PASO.ILP
2021-12-09,28.5878,-17.8719,7,1.8,S EL PASO.ILP
2021-12-09,28.5784,-17.8489,13,1.7,SW VILLA DE MAZO.ILP
2021-12-09,28.5772,-17.8992,9,1.6,SE TAZACORTE.ILP
2021-12-09,28.5905,-17.8529,10,1.9,SE EL PASO.ILP
2021-12-09,28.5694,-17.8727,9,1.6,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5693,-17.8732,10,1.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5701,-17.891,9,1.4,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5667,-17.8761,10,1.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5947,-17.8641,9,1.3,S EL PASO.ILP
2021-12-09,28.578,-17.862,11,1.5,S EL PASO.ILP
2021-12-09,28.5512,-17.8689,12,1.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5832,-17.8836,11,1.5,S EL PASO.ILP
2021-12-09,28.5807,-17.8543,11,1.4,SE EL PASO.ILP
2021-12-09,28.5878,-17.8937,12,1.6,S EL PASO.ILP
2021-12-09,28.5723,-17.9057,8,1.6,SE TAZACORTE.ILP
2021-12-09,28.574,-17.8957,9,1.5,SE TAZACORTE.ILP
2021-12-09,28.5649,-17.8709,11,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5715,-17.8833,8,1.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5717,-17.8621,10,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5802,-17.8787,9,1.7,S EL PASO.ILP
2021-12-09,28.5717,-17.8814,12,1.7,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5923,-17.8933,7,1.8,S EL PASO.ILP
2021-12-09,28.5884,-17.8749,7,1.8,S EL PASO.ILP
2021-12-09,28.5821,-17.8586,10,2,SE EL PASO.ILP
2021-12-09,28.5583,-17.8939,10,1.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5742,-17.8766,9,1.6,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5778,-17.8684,10,1.7,S EL PASO.ILP
2021-12-09,28.5828,-17.863,10,1.6,S EL PASO.ILP
2021-12-09,28.5994,-17.8705,9,2,S EL PASO.ILP
2021-12-09,28.58,-17.8857,10,2,S EL PASO.ILP
2021-12-09,28.5843,-17.8761,10,1.9,S EL PASO.ILP
2021-12-09,28.5853,-17.8713,9,2.1,S EL PASO.ILP
2021-12-09,28.5634,-17.8785,9,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5803,-17.8778,9,2.2,S EL PASO.ILP
2021-12-09,28.5725,-17.8762,9,1.9,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5794,-17.892,9,1.8,S EL PASO.ILP
2021-12-09,28.5737,-17.8661,9,2.2,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5848,-17.8619,8,1.7,S EL PASO.ILP
2021-12-09,28.5722,-17.8862,10,2.4,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5886,-17.877,7,1.6,S EL PASO.ILP
2021-12-09,28.5626,-17.8571,11,2.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5924,-17.8787,7,1.7,S EL PASO.ILP
2021-12-09,28.581,-17.8758,9,1.3,S EL PASO.ILP
2021-12-09,28.5784,-17.8746,7,2.7,S EL PASO.ILP
2021-12-09,28.5854,-17.8814,9,2.3,S EL PASO.ILP
2021-12-09,28.5823,-17.8927,10,1.8,S EL PASO.ILP
2021-12-09,28.5805,-17.8712,8,3.4,S EL PASO.ILP
2021-12-09,28.5888,-17.8507,9,3.2,SE EL PASO.ILP
2021-12-09,28.5741,-17.8665,11,1.5,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5817,-17.861,9,2.9,S EL PASO.ILP
2021-12-09,28.5805,-17.8687,8,1.6,S EL PASO.ILP
2021-12-09,28.5756,-17.8654,8,3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5804,-17.8744,7,3.3,S EL PASO.ILP
2021-12-09,28.5795,-17.8935,7,1.8,SE TAZACORTE.ILP
2021-12-09,28.5804,-17.886,9,1.9,S EL PASO.ILP
2021-12-09,28.5731,-17.8839,12,2.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5689,-17.88,8,2.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5666,-17.888,10,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5834,-17.8908,13,2.1,S EL PASO.ILP
2021-12-09,28.5801,-17.8711,10,1.8,S EL PASO.ILP
2021-12-09,28.5761,-17.875,7,1.9,S EL PASO.ILP
2021-12-09,28.5728,-17.8822,10,2.4,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.54,-17.9199,7,2.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5542,-17.9145,9,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5681,-17.9144,8,2.4,S TAZACORTE.ILP
2021-12-09,28.5629,-17.8816,12,2.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5734,-17.8866,11,2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5705,-17.8898,10,2.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5813,-17.8704,9,2.4,S EL PASO.ILP
2021-12-09,28.576,-17.8926,9,2.3,SE TAZACORTE.ILP
2021-12-09,28.5779,-17.8706,9,2.7,S EL PASO.ILP
2021-12-09,28.5785,-17.8672,8,2.6,S EL PASO.ILP
2021-12-09,28.5722,-17.8891,8,1.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5779,-17.8698,9,3.1,S EL PASO.ILP
2021-12-09,28.5657,-17.8952,10,1.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5733,-17.8834,9,2.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5747,-17.8776,8,2.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5752,-17.8721,7,2.4,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5758,-17.8813,8,2.6,S EL PASO.ILP
2021-12-09,28.5711,-17.8917,9,2.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5776,-17.8685,8,2.7,S EL PASO.ILP
2021-12-09,28.5776,-17.8719,9,2.7,S EL PASO.ILP
2021-12-09,28.567,-17.8774,8,2.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5745,-17.8778,9,2.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.575,-17.8695,10,2.7,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5639,-17.9236,7,2.8,S TAZACORTE.ILP
2021-12-09,28.5645,-17.9,9,2.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5814,-17.8737,10,2,S EL PASO.ILP
2021-12-09,28.5635,-17.8791,9,2.7,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5736,-17.893,9,2.4,SE TAZACORTE.ILP
2021-12-09,28.558,-17.8651,10,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5785,-17.8778,9,2.1,S EL PASO.ILP
2021-12-09,28.5589,-17.8488,10,2.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5734,-17.8817,8,2.5,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5852,-17.8816,12,1.3,S EL PASO.ILP
2021-12-09,28.5717,-17.8765,8,2.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5793,-17.8642,9,1.9,S EL PASO.ILP
2021-12-09,28.5621,-17.8946,9,3,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5688,-17.8959,11,1.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.568,-17.8807,9,2.9,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5743,-17.874,10,1.8,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5793,-17.8801,8,1.3,S EL PASO.ILP
2021-12-09,28.5694,-17.8892,8,2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5701,-17.8734,10,3.1,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5785,-17.8952,11,1.9,SE TAZACORTE.ILP
2021-12-09,28.5714,-17.8878,10,2.1,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5714,-17.8691,8,2.6,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.573,-17.9002,7,1.9,SE TAZACORTE.ILP
2021-12-09,28.5792,-17.8621,9,2.7,S EL PASO.ILP
2021-12-09,28.583,-17.8753,9,1.8,S EL PASO.ILP
2021-12-09,28.5823,-17.878,8,2,S EL PASO.ILP
2021-12-09,28.5881,-17.8689,8,2.8,S EL PASO.ILP
2021-12-09,28.5649,-17.9032,8,1.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5683,-17.9017,9,2.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5714,-17.8764,7,2.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5825,-17.8934,8,2.6,SE TAZACORTE.ILP
2021-12-09,28.5749,-17.889,9,1.4,S EL PASO.ILP
2021-12-09,28.5778,-17.8789,9,1.8,S EL PASO.ILP
2021-12-09,28.5654,-17.9042,9,1.6,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5724,-17.8704,8,3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5936,-17.8831,8,1.8,S EL PASO.ILP
2021-12-09,28.5882,-17.892,8,1.9,S EL PASO.ILP
2021-12-09,28.5705,-17.8858,10,1.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5835,-17.8618,9,2,S EL PASO.ILP
2021-12-09,28.5886,-17.8787,8,2.1,S EL PASO.ILP
2021-12-09,28.5906,-17.8892,8,2,S EL PASO.ILP
2021-12-09,28.5739,-17.9011,9,1.6,SE TAZACORTE.ILP
2021-12-09,28.5817,-17.8768,8,2,S EL PASO.ILP
2021-12-09,28.5889,-17.8792,8,1.8,S EL PASO.ILP
2021-12-09,28.5833,-17.8666,8,2.1,S EL PASO.ILP
2021-12-09,28.5701,-17.9076,10,2.1,SE TAZACORTE.ILP
2021-12-09,28.5897,-17.8642,8,2.4,S EL PASO.ILP
2021-12-09,28.5781,-17.8729,10,1.4,S EL PASO.ILP
2021-12-09,28.5962,-17.8562,7,2.6,SE EL PASO.ILP
2021-12-09,28.5751,-17.8878,9,1.8,S EL PASO.ILP
2021-12-09,28.5815,-17.8729,7,2.5,S EL PASO.ILP
2021-12-09,28.5911,-17.8708,9,2.1,S EL PASO.ILP
2021-12-09,28.5734,-17.8753,9,2.3,N FUENCALIENTE DE LA PALMA.ILP
2021-12-09,28.5916,-17.8716,8,2.9,S EL PASO.ILP
2021-12-09,28.5501,-17.9042,9,1.8,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5826,-17.8827,9,2,S EL PASO.ILP
2021-12-09,28.5863,-17.8887,10,2.4,S EL PASO.ILP
2021-12-09,28.5853,-17.8635,8,3,S EL PASO.ILP
2021-12-09,28.5849,-17.9038,11,1.8,SE TAZACORTE.ILP
2021-12-09,28.5799,-17.8693,9,1.5,S EL PASO.ILP
2021-12-09,28.5943,-17.8841,8,2.1,S EL PASO.ILP
2021-12-09,28.5903,-17.864,10,2.6,S EL PASO.ILP
2021-12-09,28.5864,-17.8792,7,2.7,S EL PASO.ILP
2021-12-09,28.5923,-17.8773,9,2.1,S EL PASO.ILP
2021-12-09,28.5846,-17.8731,9,2.9,S EL PASO.ILP
2021-12-09,28.5673,-17.8985,10,2.2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.5969,-17.8758,9,1.9,S EL PASO.ILP
2021-12-09,28.5929,-17.8789,9,1.9,S EL PASO.ILP
2021-12-09,28.592,-17.8737,10,1.3,S EL PASO.ILP
2021-12-09,28.5858,-17.8711,9,3,S EL PASO.ILP
2021-12-09,28.5928,-17.8698,7,2.5,S EL PASO.ILP
2021-12-09,28.5765,-17.8708,9,2,S EL PASO.ILP
2021-12-09,28.592,-17.8821,9,1.8,S EL PASO.ILP
2021-12-09,28.5914,-17.8873,10,2.5,S EL PASO.ILP
2021-12-09,28.585,-17.8909,9,1.8,S EL PASO.ILP
2021-12-09,28.5748,-17.9111,9,2.4,SE TAZACORTE.ILP
2021-12-09,28.5683,-17.8918,8,2,NW FUENCALIENTE DE LA PALMA.IL
2021-12-09,28.59,-17.8688,7,1.8,S EL PASO.ILP
2021-12-09,28.5921,-17.8876,9,2.4,S EL PASO.ILP
2021-12-09,28.5757,-17.8835,10,1.9,S EL PASO.ILP
2021-12-09,28.5911,-17.8813,11,2.2,S EL PASO.ILP
2021-12-09,28.5862,-17.883,10,2.4,S EL PASO.ILP
2021-12-09,28.5834,-17.8791,9,2.5,S EL PASO.ILP
2021-12-09,28.5774,-17.8837,10,2.7,S EL PASO.ILP
2021-12-09,28.5891,-17.8836,9,2.4,S EL PASO.ILP
2021-12-09,28.5841,-17.8831,9,2.6,S EL PASO.ILP
2021-12-09,28.5743,-17.8957,9,2.2,SE TAZACORTE.ILP
2021-12-09,28.5673,-17.8889,6,3,NW FUENCALIENTE DE LA PALMA.IL
